day,region,pm10,nitrogen_dioxide,ozone,sulphur_dioxide,subindex_pm10,subindex_no2,subindex_o3,subindex_so2,indice_atmo
2023-12-21,Corse,7.3333335,4.241667,62.8,0.48333335,2,1,3,1,3
2023-12-21,Grand Est,5.2999997,3.375,69.0,0.375,1,1,3,1,3
2023-12-21,Guadeloupe,6.525,1.5041666,77.5,1.5791668,2,1,3,1,3
2023-12-21,Guyane,6.6875,0.0375,28.125,0.1,2,1,1,1,2
2023-12-21,Hauts-de-France,9.116667,3.4750001,71.375,0.675,2,1,3,1,3
2023-12-21,La Réunion,3.9541667,2.8583333,42.0,2.2375,1,1,2,1,2
2023-12-21,Martinique,9.166667,1.0333333,72.75,0.95,2,1,3,1,3
2023-12-21,Mayotte,21.0625,0.1,44.285714285714285,0.22500001,4,1,2,1,4
2023-12-21,Normandie,11.704166,2.9125001,75.875,0.25416666,2,1,3,1,3
2023-12-21,Nouvelle-Aquitaine,9.9375,2.1541667,69.375,0.26666668,2,1,3,1,3
2023-12-21,Occitanie,5.9,2.9750001,68.875,0.3375,1,1,3,1,3
2023-12-21,Pays de la Loire,10.645833,2.5874999,69.875,0.39583334,2,1,3,1,3
2023-12-21,Provence-Alpes-Côte d'Azur,4.9500003,3.1166668,64.125,0.38750002,1,1,3,1,3
2023-12-21,Île-de-France,8.7,8.908334,66.25,1.1458334,2,1,3,1,3
2023-12-22,Auvergne-Rhône-Alpes,4.725,4.625,65.875,0.43333337,1,1,3,1,3
2023-12-22,Bourgogne-Franche-Comté,6.5333333,2.2124999,77.0,0.16250001,2,1,3,1,3
2023-12-22,Bretagne,10.275001,2.1625001,73.5,0.30416667,2,1,3,1,3
2023-12-22,Centre-Val de Loire,8.395833,1.9916667,75.5,0.23333335,2,1,3,1,3
2023-12-22,Corse,14.045834,2.5458333,68.625,0.20416667,3,1,3,1,3
2023-12-22,Grand Est,7.9208336,3.3125,73.25,0.4958333,2,1,3,1,3
2023-12-22,Guadeloupe,6.3250003,1.1875,70.875,1.2541667,2,1,3,1,3
2023-12-22,Guyane,9.583333,0.0375,39.5,0.05416667,2,1,2,1,2
2023-12-22,Hauts-de-France,10.383333,3.4750001,72.125,0.65000004,2,1,3,1,3
2023-12-22,La Réunion,5.8916664,1.9291667,45.875,1.4916667,1,1,2,1,2
2023-12-22,Martinique,8.545834,1.1333333,65.0,0.9875,2,1,3,1,3
2023-12-22,Mayotte,13.1125,0.087500006,44.75,0.27083334,3,1,2,1,3
2023-12-22,Normandie,11.070834,3.1041667,78.0,0.29999998,2,1,3,1,3
2023-12-22,Nouvelle-Aquitaine,10.329166,1.6625,71.25,0.28333333,2,1,3,1,3
2023-12-22,Occitanie,5.233333,2.6875,76.0,0.24583334,1,1,3,1,3
2023-12-22,Pays de la Loire,8.962501,2.7458334,72.625,0.35833335,2,1,3,1,3
2023-12-22,Provence-Alpes-Côte d'Azur,3.75,2.1791666,78.125,0.23333333,1,1,3,1,3
2023-12-22,Île-de-France,10.941667,9.712501,72.75,1.2291666,2,1,3,1,3
2023-12-23,Auvergne-Rhône-Alpes,7.5916667,7.9083333,66.0,0.73333335,2,1,3,1,3
2023-12-23,Bourgogne-Franche-Comté,5.6749997,2.4624999,76.8,0.25833336,1,1,3,1,3
2023-12-23,Bretagne,7.0875,2.5625,68.5,0.38333333,2,1,3,1,3
2023-12-23,Centre-Val de Loire,5.054167,2.5833333,71.0,0.4625,1,1,3,1,3
2023-12-23,Corse,11.208333,2.7541666,68.0,0.24583334,2,1,3,1,3
2023-12-23,Grand Est,6.1749997,3.0083332,70.625,0.39583334,2,1,3,1,3
2023-12-23,Guadeloupe,5.9041667,1.0124999,61.714285714285715,0.98333335,1,1,3,1,3
2023-12-23,Guyane,16.229166,0.0375,38.125,0.0125,3,1,2,1,3
2023-12-23,Hauts-de-France,8.05,3.0,72.875,0.45416668,2,1,3,1,3
2023-12-23,La Réunion,7.933333,2.5416667,65.625,2.4041667,2,1,3,1,3
2023-12-23,Martinique,10.983334,1.1208333,49.25,0.9166667,2,1,2,1,2
2023-12-23,Mayotte,10.766666,0.075,42.375,0.26250002,2,1,2,1,2
2023-12-23,Normandie,6.7833333,2.8083334,75.5,0.40416667,2,1,3,1,3
2023-12-23,Nouvelle-Aquitaine,6.7125,2.5874999,62.0,0.35416666,2,1,3,1,3
2023-12-23,Occitanie,6.066667,2.9375,70.0,0.3166667,2,1,3,1,3
2023-12-23,Pays de la Loire,6.5166664,3.2166665,68.875,0.6666667,2,1,3,1,3
2023-12-23,Provence-Alpes-Côte d'Azur,5.179167,2.1458333,73.16666666666667,0.26250002,1,1,3,1,3
2023-12-23,Île-de-France,6.2041664,7.433333,71.625,1.1791667,2,1,3,1,3
2023-12-24,Auvergne-Rhône-Alpes,15.116666,15.708333,38.125,1.1416667,3,1,2,1,3
2023-12-24,Bourgogne-Franche-Comté,5.320833,1.7083334,69.0,0.29583335,1,1,3,1,3
2023-12-24,Bretagne,13.212501,2.0625,70.0,0.4625,3,1,3,1,3
2023-12-24,Centre-Val de Loire,4.858333,1.7624999,74.125,0.44583333,1,1,3,1,3
2023-12-24,Corse,11.55,2.6916666,63.875,0.3166667,2,1,3,1,3
2023-12-24,Grand Est,5.0,1.8083334,70.625,0.3791667,1,1,3,1,3
2023-12-24,Guadeloupe,5.775,1.475,51.5,1.4208332,1,1,2,1,2
2023-12-24,Guyane,11.75,0.0375,38.125,0.0625,2,1,2,1,2
2023-12-24,Hauts-de-France,7.3375,3.1041667,72.5,0.64166665,2,1,3,1,3
2023-12-24,La Réunion,5.3541665,2.6666667,57.125,2.2124999,1,1,3,1,3
2023-12-24,Martinique,19.320833,1.625,55.125,1.4250001,3,1,3,1,3
2023-12-24,Mayotte,9.091666,0.09166667,39.0,0.24583334,2,1,2,1,2
2023-12-24,Normandie,11.5,1.8791666,75.5,0.3375,2,1,3,1,3
2023-12-24,Nouvelle-Aquitaine,5.433333,3.5041666,63.0,0.45833334,1,1,3,1,3
2023-12-24,Occitanie,6.4125,4.9666667,63.5,0.5125,2,1,3,1,3
2023-12-24,Pays de la Loire,12.425,3.279167,75.75,0.93333334,2,1,3,1,3
2023-12-24,Provence-Alpes-Côte d'Azur,5.8583336,3.2458334,59.75,0.2875,1,1,3,1,3
2023-12-24,Île-de-France,8.954166,6.179167,71.375,0.9291666,2,1,3,1,3
2023-12-25,Auvergne-Rhône-Alpes,17.104166,14.166667,36.5,2.3916667,3,1,2,1,3
2023-12-25,Bourgogne-Franche-Comté,7.254167,2.3125,66.25,0.34166667,2,1,3,1,3
2023-12-25,Bretagne,9.970834,2.0375001,70.25,0.4375,2,1,3,1,3
2023-12-25,Centre-Val de Loire,7.5791664,2.2749999,73.0,0.45000002,2,1,3,1,3
2023-12-25,Corse,11.345833,2.8,65.625,0.37083337,2,1,3,1,3
2023-12-25,Grand Est,6.225,1.7166667,72.25,0.35833335,2,1,3,1,3
2023-12-25,Guadeloupe,6.7875,2.3041666,70.25,3.3374999,2,1,3,1,3
2023-12-25,Guyane,11.3875,0.0375,39.75,0.083333336,2,1,2,1,2
2023-12-25,Hauts-de-France,5.0375,3.7083333,69.5,0.39166665,1,1,3,1,3
2023-12-25,La Réunion,9.345834,2.7124999,49.0,1.7083334,2,1,2,1,2
2023-12-25,Martinique,22.262499,1.5041666,48.125,1.3833333,4,1,2,1,4
2023-12-25,Mayotte,5.9791665,0.075,40.666666666666664,0.19583334,1,1,2,1,2
2023-12-25,Normandie,5.620833,2.2166667,74.0,0.26250002,1,1,3,1,3
2023-12-25,Nouvelle-Aquitaine,7.8291664,4.7541666,56.625,0.45833334,2,1,3,1,3
2023-12-25,Occitanie,9.408334,7.1583333,54.25,0.8625,2,1,3,1,3
2023-12-25,Pays de la Loire,13.5125,3.1083333,74.625,0.82916665,3,1,3,1,3
2023-12-25,Provence-Alpes-Côte d'Azur,8.870833,4.9874997,50.25,0.82916665,2,1,2,1,2
2023-12-25,Île-de-France,8.837501,6.8624997,69.5,1.0124999,2,1,3,1,3
2023-12-26,Auvergne-Rhône-Alpes,23.050001,21.266666,30.125,2.0625,4,1,2,1,4
2023-12-26,Bourgogne-Franche-Comté,11.104167,3.3875,66.0,0.35833335,2,1,3,1,3
2023-12-26,Bretagne,9.545834,3.8541667,68.0,0.49166667,2,1,3,1,3
2023-12-26,Centre-Val de Loire,9.404166,3.1208334,61.125,0.6416667,2,1,3,1,3
2023-12-26,Corse,8.066667,2.8041668,69.25,0.36249998,2,1,3,1,3
2023-12-26,Grand Est,7.8541665,2.6166666,71.0,0.36666667,2,1,3,1,3
2023-12-26,Guadeloupe,6.445833,1.375,60.375,1.8208333,2,1,3,1,3
2023-12-26,Guyane,8.866667,0.045833334,34.125,0.075,2,1,2,1,2
2023-12-26,Hauts-de-France,11.087501,8.900001,68.8,0.5083333,2,1,3,1,3
2023-12-26,La Réunion,10.8,3.0625,57.75,2.0125,2,1,3,1,3
2023-12-26,Martinique,9.145833,1.5,54.125,1.4166666,2,1,3,1,3
2023-12-26,Mayotte,9.529166,0.05,23.75,0.23750001,2,1,1,1,2
2023-12-26,Normandie,8.8,4.4125,76.0,0.30416667,2,1,3,1,3
2023-12-26,Nouvelle-Aquitaine,11.5625,6.4249997,47.0,0.84999996,2,1,2,1,2
2023-12-26,Occitanie,13.979167,8.5625,36.5,0.9791667,3,1,2,1,3
2023-12-26,Pays de la Loire,12.704166,4.133333,74.0,0.6958334,2,1,3,1,3
2023-12-26,Provence-Alpes-Côte d'Azur,9.9375,5.491667,43.875,0.53333336,2,1,2,1,2
2023-12-26,Île-de-France,10.849999,11.054166,74.25,1.4208332,2,1,3,1,3
2023-12-27,Auvergne-Rhône-Alpes,19.291666,15.599999,51.125,1.4499999,3,1,2,1,3
2023-12-27,Bourgogne-Franche-Comté,15.604167,10.849999,46.0,1.0208334,3,1,2,1,3
2023-12-27,Bretagne,11.154167,2.5291667,68.0,0.79583335,2,1,3,1,3
2023-12-27,Centre-Val de Loire,8.679167,4.204167,59.0,0.71250004,2,1,3,1,3
2023-12-27,Corse,7.9874997,4.6124997,67.0,0.39583334,2,1,3,1,3
2023-12-27,Grand Est,11.266666,5.7625003,57.5,0.62916666,2,1,3,1,3
2023-12-27,Guadeloupe,5.2916665,1.3249999,65.25,1.5124999,1,1,3,1,3
2023-12-27,Guyane,9.254167,0.0375,30.375,0.1,2,1,2,1,2
2023-12-27,Hauts-de-France,10.712501,6.9375,52.125,1.1291667,2,1,2,1,2
2023-12-27,La Réunion,10.141666,2.1875,62.0,2.0083334,2,1,3,1,3
2023-12-27,Martinique,7.7083335,2.2250001,60.875,2.0375001,2,1,3,1,3
2023-12-27,Mayotte,9.879167,0.05,21.875,0.21666668,2,1,1,1,2
2023-12-27,Normandie,8.158334,2.7124999,57.75,0.8333333,2,1,3,1,3
2023-12-27,Nouvelle-Aquitaine,10.662499,8.104167,37.5,0.80833334,2,1,2,1,2
2023-12-27,Occitanie,11.966667,7.120833,57.0,0.80833334,2,1,3,1,3
2023-12-27,Pays de la Loire,9.974999,4.3541665,53.625,0.9083333,2,1,2,1,2
2023-12-27,Provence-Alpes-Côte d'Azur,10.091666,5.5958333,50.125,0.58750004,2,1,2,1,2
2023-12-27,Île-de-France,9.941667,9.029166,53.875,1.3916668,2,1,2,1,2
2023-12-28,Auvergne-Rhône-Alpes,10.900001,12.679166,58.0,1.2041667,2,1,3,1,3
2023-12-28,Bourgogne-Franche-Comté,12.183333,6.8541665,54.375,0.6875,2,1,3,1,3
2023-12-28,Bretagne,16.725,2.2791667,71.125,0.39166668,3,1,3,1,3
2023-12-28,Centre-Val de Loire,7.0499997,3.9208333,57.0,0.7375,2,1,3,1,3
2023-12-28,Corse,7.4833336,4.0375,63.875,0.38333333,2,1,3,1,3
2023-12-28,Grand Est,6.745833,3.4541667,60.75,0.575,2,1,3,1,3
2023-12-28,Guadeloupe,6.066667,1.9333334,72.375,2.2416666,2,1,3,1,3
2023-12-28,Guyane,5.5458336,0.041666668,27.375,0.112500004,1,1,1,1,1
2023-12-28,Hauts-de-France,9.075,3.3166666,64.75,0.47083333,2,1,3,1,3
2023-12-28,La Réunion,10.462501,1.3791666,57.625,1.3416667,2,1,3,1,3
2023-12-28,Martinique,6.0458336,1.9166666,60.375,1.8625001,2,1,3,1,3
2023-12-28,Mayotte,6.195833,0.0625,23.0,0.17500001,2,1,1,1,2
2023-12-28,Normandie,13.620833,2.1833334,69.25,0.40833333,3,1,3,1,3
2023-12-28,Nouvelle-Aquitaine,14.245833,6.1708336,47.625,1.0458333,3,1,2,1,3
2023-12-28,Occitanie,16.958334,6.625,65.0,1.0208334,3,1,3,1,3
2023-12-28,Pays de la Loire,13.983334,3.7375,67.0,0.45000002,3,1,3,1,3
2023-12-28,Provence-Alpes-Côte d'Azur,12.691667,5.433333,52.125,0.73333335,2,1,2,1,2
2023-12-28,Île-de-France,9.041667,8.204166,56.0,1.0666667,2,1,3,1,3
2023-12-29,Auvergne-Rhône-Alpes,11.816667,14.337501,60.5,1.2833333,2,1,3,1,3
2023-12-29,Bourgogne-Franche-Comté,9.099999,4.9708333,63.0,0.5,2,1,3,1,3
2023-12-29,Bretagne,12.962501,4.0041666,69.5,0.36249998,2,1,3,1,3
2023-12-29,Centre-Val de Loire,9.104167,2.7416666,66.875,0.41250002,2,1,3,1,3
2023-12-29,Corse,7.525,4.2166667,62.25,0.5,2,1,3,1,3
2023-12-29,Grand Est,6.8333335,2.5041666,71.0,0.42916667,2,1,3,1,3
2023-12-29,Guadeloupe,8.125,1.2916666,78.0,1.375,2,1,3,1,3
2023-12-29,Guyane,5.8375,0.0375,27.375,0.07083333,1,1,1,1,1
2023-12-29,Hauts-de-France,8.470834,3.6458333,66.0,0.54583335,2,1,3,1,3
2023-12-29,La Réunion,13.474999,0.99583334,50.875,1.1083333,3,1,2,1,3
2023-12-29,Martinique,9.337501,1.2333333,73.375,1.2875,2,1,3,1,3
2023-12-29,Mayotte,7.475,0.0625,21.0,0.26666668,2,1,1,1,2
2023-12-29,Normandie,10.466666,3.3500001,72.25,0.39583334,2,1,3,1,3
2023-12-29,Nouvelle-Aquitaine,13.175,8.670834,43.0,0.8833334,3,1,2,1,3
2023-12-29,Occitanie,20.958334,10.0125,45.375,1.1291667,4,1,2,1,4
2023-12-29,Pays de la Loire,12.483334,4.6625,72.0,0.42499998,2,1,3,1,3
2023-12-29,Provence-Alpes-Côte d'Azur,15.7625,7.4041667,48.0,0.7166667,3,1,2,1,3
2023-12-29,Île-de-France,10.125,7.7625003,65.625,0.95,2,1,3,1,3
2023-12-30,Auvergne-Rhône-Alpes,13.6375,14.908333,31.75,1.1999999,3,1,2,1,3
2023-12-30,Bourgogne-Franche-Comté,10.079166,7.0750003,58.25,0.6875,2,1,3,1,3
2023-12-30,Bretagne,9.033334,2.4291666,75.0,0.4375,2,1,3,1,3
2023-12-30,Centre-Val de Loire,6.125,2.6958332,63.75,0.3375,2,1,3,1,3
2023-12-30,Corse,7.4541664,3.4833333,67.75,0.6166667,2,1,3,1,3
2023-12-30,Grand Est,7.6541667,3.4083335,66.625,0.3791667,2,1,3,1,3
2023-12-30,Guadeloupe,7.9625,1.0708333,76.125,1.1125001,2,1,3,1,3
2023-12-30,Guyane,11.020833,0.041666668,32.625,0.1,2,1,2,1,2
2023-12-30,Hauts-de-France,8.341666,4.4166665,67.0,0.59999996,2,1,3,1,3
2023-12-30,La Réunion,12.037499,1.3208333,46.125,1.2791667,2,1,2,1,2
2023-12-30,Martinique,8.683333,0.8958333,73.125,0.8125,2,1,3,1,3
2023-12-30,Mayotte,7.8125,0.0625,19.0,0.35833335,2,1,1,1,2
2023-12-30,Normandie,7.9833336,2.3916667,68.375,0.52916664,2,1,3,1,3
2023-12-30,Nouvelle-Aquitaine,9.358334,5.9125,47.5,0.6416667,2,1,2,1,2
2023-12-30,Occitanie,19.066668,8.220834,56.125,1.0208334,3,1,3,1,3
2023-12-30,Pays de la Loire,7.245833,3.1958332,65.75,0.575,2,1,3,1,3
2023-12-30,Provence-Alpes-Côte d'Azur,8.891666,5.0666666,53.625,0.3,2,1,2,1,2
2023-12-30,Île-de-France,8.141666,6.9541664,65.0,0.84999996,2,1,3,1,3
2023-12-31,Auvergne-Rhône-Alpes,6.4125,4.8791666,67.75,0.72083336,2,1,3,1,3
2023-12-31,Bourgogne-Franche-Comté,7.725,3.9125001,76.625,0.59583336,2,1,3,1,3
2023-12-31,Bretagne,10.8875,1.0625,81.0,0.2,2,1,4,1,4
2023-12-31,Centre-Val de Loire,7.9041667,1.5583334,76.0,0.35833335,2,1,3,1,3
2023-12-31,Corse,8.020833,2.2749999,70.375,0.72499996,2,1,3,1,3
2023-12-31,Grand Est,7.883333,2.9624999,76.75,0.5208333,2,1,3,1,3
2023-12-31,Guadeloupe,10.75,0.89166665,73.875,0.7833333,2,1,3,1,3
2023-12-31,Guyane,27.429167,0.0375,50.0,0.087500006,5,1,2,1,5
2023-12-31,Hauts-de-France,6.820833,2.4333332,71.75,0.45833334,2,1,3,1,3
2023-12-31,La Réunion,13.0,1.0416666,39.75,0.95,2,1,2,1,2
2023-12-31,Martinique,13.9375,0.9875,70.0,0.8458333,3,1,3,1,3
2023-12-31,Mayotte,5.3333335,0.0625,19.5,0.3375,1,1,1,1,1
2023-12-31,Normandie,7.7625003,1.5916667,78.5,0.33333334,2,1,3,1,3
2023-12-31,Nouvelle-Aquitaine,10.154166,2.1791666,71.75,0.37083337,2,1,3,1,3
2023-12-31,Occitanie,10.583333,4.4083333,69.0,0.59166664,2,1,3,1,3
2023-12-31,Pays de la Loire,12.470833,2.1375,77.75,0.55833334,2,1,3,1,3
2023-12-31,Provence-Alpes-Côte d'Azur,9.224999,4.6625,58.875,0.4958333,2,1,3,1,3
2023-12-31,Île-de-France,8.895833,4.1291666,77.25,0.73333335,2,1,3,1,3
2024-01-01,Auvergne-Rhône-Alpes,7.570833,5.379167,59.833333333333336,0.27916667,2,1,3,1,3
2024-01-01,Bourgogne-Franche-Comté,6.3333335,1.4125,66.5,0.079166666,2,1,3,1,3
2024-01-01,Bretagne,8.966666,2.0583334,76.75,0.15833335,2,1,3,1,3
2024-01-01,Centre-Val de Loire,7.7291665,1.5708333,66.0,0.09166667,2,1,3,1,3
2024-01-01,Corse,6.195833,1.15,66.125,0.19583334,2,1,3,1,3
2024-01-01,Grand Est,6.004167,1.1208333,64.5,0.075,2,1,3,1,3
2024-01-01,Guadeloupe,9.1875,0.97499996,69.0,0.8125,2,1,3,1,3
2024-01-01,Guyane,23.0875,0.0375,47.875,0.14583333,4,1,2,1,4
2024-01-01,Hauts-de-France,7.3375,2.8541667,72.2,0.22500001,2,1,3,1,3
2024-01-01,La Réunion,8.541667,1.9333334,38.375,1.3458333,2,1,2,1,2
2024-01-01,Martinique,10.041667,0.8958333,76.5,0.78749996,2,1,3,1,3
2024-01-01,Mayotte,5.070833,0.075,25.625,0.39166668,1,1,1,1,1
2024-01-01,Normandie,6.6708336,1.8249999,76.0,0.12916668,2,1,3,1,3
2024-01-01,Nouvelle-Aquitaine,8.925,2.4875,64.25,0.17916667,2,1,3,1,3
2024-01-01,Occitanie,10.504167,5.5416665,53.75,0.35416666,2,1,2,1,2
2024-01-01,Pays de la Loire,9.470834,2.2375,71.375,0.19166666,2,1,3,1,3
2024-01-01,Provence-Alpes-Côte d'Azur,4.266667,2.3708332,58.125,0.104166664,1,1,3,1,3
2024-01-01,Île-de-France,10.224999,6.8458333,72.0,0.6958334,2,1,3,1,3
2024-01-02,Auvergne-Rhône-Alpes,6.2625003,4.7541666,67.125,0.29583335,2,1,3,1,3
2024-01-02,Bourgogne-Franche-Comté,3.3999999,2.3374999,69.0,0.1,1,1,3,1,3
2024-01-02,Bretagne,6.570833,1.2208333,81.625,0.112500004,2,1,4,1,4
2024-01-02,Centre-Val de Loire,3.7333333,1.6458334,71.4,0.14583333,1,1,3,1,3
2024-01-02,Corse,5.2791667,1.3833333,68.625,0.29583335,1,1,3,1,3
2024-01-02,Grand Est,2.1875,1.2958333,70.875,0.058333334,1,1,3,1,3
2024-01-02,Guadeloupe,11.825,0.73333335,68.5,0.6166667,2,1,3,1,3
2024-01-02,Guyane,22.583334,0.0375,51.25,0.11666667,4,1,2,1,4
2024-01-02,Hauts-de-France,2.3666666,2.0208333,69.375,0.05,1,1,3,1,3
2024-01-02,La Réunion,5.5208335,3.1541665,26.5,1.85,1,1,1,1,1
2024-01-02,Martinique,10.629167,1.2291666,64.0,0.96250004,2,1,3,1,3
2024-01-02,Mayotte,12.679166,0.1,45.375,0.20833333,2,1,2,1,2
2024-01-02,Normandie,3.0375001,1.4125,77.0,0.0375,1,1,3,1,3
2024-01-02,Nouvelle-Aquitaine,5.566667,2.7291667,65.375,0.2541667,1,1,3,1,3
2024-01-02,Occitanie,5.9708333,3.6375,56.5,0.22916667,1,1,3,1,3
2024-01-02,Pays de la Loire,5.820833,1.6458334,78.0,0.14166667,1,1,3,1,3
2024-01-02,Provence-Alpes-Côte d'Azur,4.0041666,2.9583333,56.375,0.125,1,1,3,1,3
2024-01-02,Île-de-France,3.6708333,4.4333334,69.66666666666667,0.36666667,1,1,3,1,3
2024-01-03,Auvergne-Rhône-Alpes,5.2374997,3.4916668,72.375,0.20833333,1,1,3,1,3
2024-01-03,Bourgogne-Franche-Comté,4.0750003,0.95416665,78.875,0.079166666,1,1,3,1,3
2024-01-03,Bretagne,10.133333,1.1083333,77.0,0.1,2,1,3,1,3
2024-01-03,Centre-Val de Loire,9.808333,0.9291666,79.5,0.1,2,1,4,1,4
2024-01-03,Corse,6.2625003,1.1958333,74.0,0.32500002,2,1,3,1,3
2024-01-03,Grand Est,4.3333335,0.9458334,76.125,0.083333336,1,1,3,1,3
2024-01-03,Guadeloupe,13.670834,0.6666667,53.0,0.5166667,3,1,2,1,3
2024-01-03,Guyane,14.087501,0.0375,43.125,0.12083334,3,1,2,1,3
2024-01-03,Hauts-de-France,5.620833,1.9541668,71.25,0.1375,1,1,3,1,3
2024-01-03,La Réunion,8.204166,1.475,28.875,1.2375001,2,1,1,1,2
2024-01-03,Martinique,17.891666,1.3833333,56.875,1.1125001,3,1,3,1,3
2024-01-03,Mayotte,10.441667,0.1,47.375,0.20833333,2,1,2,1,2
2024-01-03,Normandie,6.808333,1.2541667,72.5,0.1,2,1,3,1,3
2024-01-03,Nouvelle-Aquitaine,11.270833,1.0666667,83.0,0.11666667,2,1,4,1,4
2024-01-03,Occitanie,8.020833,5.3875003,55.375,0.26666668,2,1,3,1,3
2024-01-03,Pays de la Loire,15.608334,1.6541667,79.625,0.21249999,3,1,4,1,4
2024-01-03,Provence-Alpes-Côte d'Azur,4.741667,3.6458333,56.625,0.125,1,1,3,1,3
2024-01-03,Île-de-France,8.6125,5.0333333,71.875,0.5208333,2,1,3,1,3
2024-01-04,Auvergne-Rhône-Alpes,9.474999,6.495833,70.5,0.35833335,2,1,3,1,3
2024-01-04,Bourgogne-Franche-Comté,8.370833,3.7333333,74.0,0.22916667,2,1,3,1,3
2024-01-04,Bretagne,8.533334,2.3916667,77.75,0.17500001,2,1,3,1,3
2024-01-04,Centre-Val de Loire,9.5375,1.5208334,70.5,0.112500004,2,1,3,1,3
2024-01-04,Corse,4.6625,1.0083333,75.5,0.1375,1,1,3,1,3
2024-01-04,Grand Est,6.9125,1.8333334,68.0,0.11666667,2,1,3,1,3
2024-01-04,Guadeloupe,19.5375,0.7291667,49.125,0.59999996,3,1,2,1,3
2024-01-04,Guyane,14.958333,0.0375,39.0,0.1,3,1,2,1,3
2024-01-04,Hauts-de-France,8.091666,4.233333,65.0,0.27916667,2,1,3,1,3
2024-01-04,La Réunion,9.4,2.3,39.875,1.6541667,2,1,2,1,2
2024-01-04,Martinique,22.720833,1.0833334,53.75,0.87916666,4,1,2,1,4
2024-01-04,Mayotte,9.820833,0.11666667,49.125,0.1,2,1,2,1,2
2024-01-04,Normandie,7.4874997,2.0249999,73.625,0.13333334,2,1,3,1,3
2024-01-04,Nouvelle-Aquitaine,10.974999,2.9541667,73.0,0.2541667,2,1,3,1,3
2024-01-04,Occitanie,10.454166,3.7,71.75,0.275,2,1,3,1,3
2024-01-04,Pays de la Loire,11.120833,2.7166665,75.5,0.29166666,2,1,3,1,3
2024-01-04,Provence-Alpes-Côte d'Azur,6.0458336,2.6333334,65.875,0.1,2,1,3,1,3
2024-01-04,Île-de-France,10.220834,7.2708335,66.0,0.7083333,2,1,3,1,3
2024-01-05,Auvergne-Rhône-Alpes,9.133333,9.079166,62.0,0.47083333,2,1,3,1,3
2024-01-05,Bourgogne-Franche-Comté,6.433333,2.783333,63.5,0.104166664,2,1,3,1,3
2024-01-05,Bretagne,6.7291665,3.9083335,55.5,0.22500001,2,1,3,1,3
2024-01-05,Centre-Val de Loire,7.820833,3.6916666,65.0,0.1375,2,1,3,1,3
2024-01-05,Corse,2.4,1.9125,71.0,0.23333335,1,1,3,1,3
2024-01-05,Grand Est,6.35,2.8166666,66.75,0.125,2,1,3,1,3
2024-01-05,Guadeloupe,17.0625,0.7625,52.0,0.6333333,3,1,2,1,3
2024-01-05,Guyane,14.337501,0.0375,39.0,0.1,3,1,2,1,3
2024-01-05,Hauts-de-France,7.9125,5.4666667,68.0,0.36666667,2,1,3,1,3
2024-01-05,La Réunion,9.045834,2.0666666,47.125,2.0583334,2,1,2,1,2
2024-01-05,Martinique,19.095833,0.9875,54.0,0.84999996,3,1,2,1,3
2024-01-05,Mayotte,6.945833,0.15,56.75,0.1875,2,1,3,1,3
2024-01-05,Normandie,8.375,6.3375,70.33333333333333,0.2875,2,1,3,1,3
2024-01-05,Nouvelle-Aquitaine,6.6416664,3.2375,66.5,0.15833333,2,1,3,1,3
2024-01-05,Occitanie,7.745833,5.045833,63.25,0.1375,2,1,3,1,3
2024-01-05,Pays de la Loire,10.325,6.5458336,63.0,0.30416667,2,1,3,1,3
2024-01-05,Provence-Alpes-Côte d'Azur,2.6375,2.8583333,63.25,0.06666667,1,1,3,1,3
2024-01-05,Île-de-France,12.270833,21.566666,67.5,1.6750001,2,1,3,1,3
2024-01-06,Auvergne-Rhône-Alpes,6.304167,2.9916668,58.2,0.16250001,2,1,3,1,3
2024-01-06,Bourgogne-Franche-Comté,6.9708333,4.295833,51.5,0.23333335,2,1,2,1,2
2024-01-06,Bretagne,6.4874997,2.9125001,56.25,0.18333334,2,1,3,1,3
2024-01-06,Centre-Val de Loire,9.341666,5.0875,46.25,0.25,2,1,2,1,2
2024-01-06,Corse,2.2875001,1.9333334,55.75,0.10833333,1,1,3,1,3
2024-01-06,Grand Est,7.7833333,6.508333,39.0,0.26666668,2,1,2,1,2
2024-01-06,Guadeloupe,12.583333,0.8541667,52.0,0.7291667,2,1,2,1,2
2024-01-06,Guyane,19.2125,0.0375,42.375,0.10833334,3,1,2,1,3
2024-01-06,Hauts-de-France,6.0166664,5.429167,49.625,0.29583332,2,1,2,1,2
2024-01-06,La Réunion,7.8541665,1.5291667,40.375,1.2875,2,1,2,1,2
2024-01-06,Martinique,19.670834,0.87916666,51.125,0.7791667,3,1,2,1,3
2024-01-06,Mayotte,7.9041667,0.12083334,60.0,0.15833333,2,1,3,1,3
2024-01-06,Normandie,9.295834,9.658334,49.5,1.4250001,2,1,2,1,2
2024-01-06,Nouvelle-Aquitaine,11.087501,4.4958334,42.5,0.22500001,2,1,2,1,2
2024-01-06,Occitanie,6.6083336,2.8125,52.25,0.13333334,2,1,2,1,2
2024-01-06,Pays de la Loire,8.962501,5.108333,47.0,0.28333333,2,1,2,1,2
2024-01-06,Provence-Alpes-Côte d'Azur,2.9541667,2.7541666,57.375,0.104166664,1,1,3,1,3
2024-01-06,Île-de-France,15.191667,23.454168,39.0,2.3374999,3,1,2,1,3
